"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.Identifier","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.Identifier","","","",0,1,"","","","Identifier {[]} {[]}
","The unique identifier of the location can be provided. An international coding system for unique organisation identifiers can be used. (9.4.2.3.5)","The unique identifier of the location can be provided. An international coding system for unique organisation identifiers can be used. (9.4.2.3.5)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.Identifier",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency-Organisation.OtherLocations.GeographicCoordinates","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","These are coordinates that identify precisely the location where the organisation is set. See ISO / TS 20443 for more information and example. (9.4.2.3.6)","These are coordinates that identify precisely the location where the organisation is set. See ISO / TS 20443 for more information and example. (9.4.2.3.6)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.MedicinesRegulatoryAgency_Organisation.OtherLocations.GeographicCoordinates",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics","","","",0,1,"","","","BackboneElement {[]} {[]}
","11.13","11.13","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.id","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.extension","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.modifierExtension","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.Height","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Height","","","",0,1,"","","","Quantity {[]} {[]}
","Where applicable, the height can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.2)","Where applicable, the height can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.2)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Height",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.Width","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Width","","","",0,1,"","","","Quantity {[]} {[]}
","Where applicable, the width can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.3)","Where applicable, the width can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.3)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Width",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.Depth","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Depth","","","",0,1,"","","","Quantity {[]} {[]}
","Where applicable, the depth can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.4)","Where applicable, the depth can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.4)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Depth",0,1,"",""
"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem-Container.Package-Component.PhysicalCharacteristics.Weight","InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Weight","","","",0,1,"","","","Quantity {[]} {[]}
","Where applicable, the weight can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.5)","Where applicable, the weight can be specified using a numerical value and its unit of measurement. The unit of measurement shall be specified in accordance with ISO 11240 and the resulting terminology. The symbol and the symbol identifier shall be used. (9.6.2.21.5)","","","","","","","","","",,,,,"",,,,"InvestigationalMedicinalProduct.InvestigationalPackagedMedicinalProduct.PackageItem_Container.Package_Component.PhysicalCharacteristics.Weight",0,1,"",""
